순위,지역,년도,성별,이름,비율,건수
13,인천광역시,2020,남성,민규,민규(3.57%),8
13,인천광역시,2020,남성,민석,민석(3.57%),8
13,인천광역시,2020,남성,연우,연우(3.57%),8
13,인천광역시,2020,남성,재영,재영(3.57%),8
13,인천광역시,2020,남성,주원,주원(3.57%),8
13,인천광역시,2020,남성,준영,준영(3.57%),8
13,인천광역시,2020,남성,지성,지성(3.57%),8
20,인천광역시,2020,남성,선우,선우(3.13%),7
21,인천광역시,2020,남성,기타,기타(85.96%),"1,372"
1,광주광역시,2020,남성,서준,서준(8.55%),13
2,광주광역시,2020,남성,현우,현우(7.24%),11
3,광주광역시,2020,남성,도윤,도윤(6.58%),10
4,광주광역시,2020,남성,시우,시우(5.92%),9
5,광주광역시,2020,남성,도현,도현(5.26%),8
5,광주광역시,2020,남성,민준,민준(5.26%),8
5,광주광역시,2020,남성,성민,성민(5.26%),8
5,광주광역시,2020,남성,정우,정우(5.26%),8
9,광주광역시,2020,남성,시원,시원(4.61%),7
9,광주광역시,2020,남성,이준,이준(4.61%),7
9,광주광역시,2020,남성,재현,재현(4.61%),7
9,광주광역시,2020,남성,준우,준우(4.61%),7
9,광주광역시,2020,남성,지호,지호(4.61%),7
9,광주광역시,2020,남성,진우,진우(4.61%),7
15,광주광역시,2020,남성,건우,건우(3.95%),6
15,광주광역시,2020,남성,민성,민성(3.95%),6
15,광주광역시,2020,남성,승우,승우(3.95%),6
15,광주광역시,2020,남성,승훈,승훈(3.95%),6
15,광주광역시,2020,남성,하준,하준(3.95%),6
20,광주광역시,2020,남성,동현,동현(3.29%),5
21,광주광역시,2020,남성,기타,기타(85.87%),924
1,대전광역시,2020,남성,서준,서준(11.03%),15
2,대전광역시,2020,남성,주원,주원(6.62%),9
3,대전광역시,2020,남성,도현,도현(5.88%),8
3,대전광역시,2020,남성,민규,민규(5.88%),8
5,대전광역시,2020,남성,도윤,도윤(5.15%),7
5,대전광역시,2020,남성,민준,민준(5.15%),7
5,대전광역시,2020,남성,수호,수호(5.15%),7
5,대전광역시,2020,남성,이준,이준(5.15%),7
5,대전광역시,2020,남성,재원,재원(5.15%),7
5,대전광역시,2020,남성,정우,정우(5.15%),7
5,대전광역시,2020,남성,현우,현우(5.15%),7
12,대전광역시,2020,남성,민재,민재(4.41%),6
12,대전광역시,2020,남성,시우,시우(4.41%),6
14,대전광역시,2020,남성,도경,도경(3.68%),5
14,대전광역시,2020,남성,민찬,민찬(3.68%),5
14,대전광역시,2020,남성,선우,선우(3.68%),5
14,대전광역시,2020,남성,승현,승현(3.68%),5
14,대전광역시,2020,남성,우진,우진(3.68%),5
14,대전광역시,2020,남성,지완,지완(3.68%),5
14,대전광역시,2020,남성,지훈,지훈(3.68%),5
15,대전광역시,2020,남성,기타,기타(85.62%),810
1,울산광역시,2020,남성,도윤,도윤(9.86%),14
2,울산광역시,2020,남성,건우,건우(8.45%),12
3,울산광역시,2020,남성,현우,현우(7.75%),11
4,울산광역시,2020,남성,민준,민준(7.04%),10
5,울산광역시,2020,남성,도현,도현(6.34%),9
5,울산광역시,2020,남성,진우,진우(6.34%),9
7,울산광역시,2020,남성,도훈,도훈(4.93%),7
8,울산광역시,2020,남성,민규,민규(4.23%),6
8,울산광역시,2020,남성,민성,민성(4.23%),6
8,울산광역시,2020,남성,성민,성민(4.23%),6
8,울산광역시,2020,남성,준우,준우(4.23%),6
8,울산광역시,2020,남성,준혁,준혁(4.23%),6
13,울산광역시,2020,남성,도원,도원(3.52%),5
13,울산광역시,2020,남성,범준,범준(3.52%),5
13,울산광역시,2020,남성,서준,서준(3.52%),5
13,울산광역시,2020,남성,서진,서진(3.52%),5
13,울산광역시,2020,남성,승현,승현(3.52%),5
13,울산광역시,2020,남성,우진,우진(3.52%),5
13,울산광역시,2020,남성,주원,주원(3.52%),5
13,울산광역시,2020,남성,지호,지호(3.52%),5
14,울산광역시,2020,남성,기타,기타(84.29%),762
1,세종특별자치시,2020,남성,도현,도현(11.63%),5
2,세종특별자치시,2020,남성,연우,연우(6.98%),3
2,세종특별자치시,2020,남성,우진,우진(6.98%),3
2,세종특별자치시,2020,남성,윤성,윤성(6.98%),3
2,세종특별자치시,2020,남성,지후,지후(6.98%),3
6,세종특별자치시,2020,남성,도윤,도윤(4.65%),2
6,세종특별자치시,2020,남성,라온,라온(4.65%),2
6,세종특별자치시,2020,남성,민수,민수(4.65%),2
6,세종특별자치시,2020,남성,민호,민호(4.65%),2
6,세종특별자치시,2020,남성,성우,성우(4.65%),2
6,세종특별자치시,2020,남성,수현,수현(4.65%),2
6,세종특별자치시,2020,남성,승호,승호(4.65%),2
6,세종특별자치시,2020,남성,시온,시온(4.65%),2
6,세종특별자치시,2020,남성,예준,예준(4.65%),2
6,세종특별자치시,2020,남성,윤민,윤민(4.65%),2
6,세종특별자치시,2020,남성,정우,정우(4.65%),2
17,세종특별자치시,2020,남성,갑부,갑부(2.33%),1
17,세종특별자치시,2020,남성,건호,건호(2.33%),1
17,세종특별자치시,2020,남성,성주,성주(2.33%),1
17,세종특별자치시,2020,남성,인기,인기(2.33%),1
18,세종특별자치시,2020,남성,기타,기타(79.33%),165
1,경기도,2020,남성,서준,서준(7.02%),71
2,경기도,2020,남성,현우,현우(6.62%),67
3,경기도,2020,남성,도윤,도윤(6.42%),65
4,경기도,2020,남성,우진,우진(6.13%),62
5,경기도,2020,남성,도현,도현(5.93%),60
5,경기도,2020,남성,민준,민준(5.93%),60
7,경기도,2020,남성,지훈,지훈(5.53%),56
8,경기도,2020,남성,진우,진우(5.24%),53
9,경기도,2020,남성,선우,선우(4.94%),50
9,경기도,2020,남성,정우,정우(4.94%),50
11,경기도,2020,남성,준우,준우(4.64%),47
11,경기도,2020,남성,지호,지호(4.64%),47
13,경기도,2020,남성,건우,건우(4.45%),45
13,경기도,2020,남성,민재,민재(4.45%),45
13,경기도,2020,남성,시우,시우(4.45%),45
16,경기도,2020,남성,승현,승현(3.95%),40
17,경기도,2020,남성,주원,주원(3.85%),39
18,경기도,2020,남성,하준,하준(3.66%),37
18,경기도,2020,남성,현준,현준(3.66%),37
20,경기도,2020,남성,서진,서진(3.56%),36
21,경기도,2020,남성,기타,기타(87.35%),"6,989"
1,강원도,2020,남성,민준,민준(9.22%),20
2,강원도,2020,남성,서준,서준(7.37%),16
2,강원도,2020,남성,우진,우진(7.37%),16
4,강원도,2020,남성,준우,준우(6.91%),15
5,강원도,2020,남성,주원,주원(6.45%),14
6,강원도,2020,남성,현우,현우(5.99%),13
7,강원도,2020,남성,건우,건우(5.53%),12
7,강원도,2020,남성,승현,승현(5.53%),12
9,강원도,2020,남성,민재,민재(4.61%),10
9,강원도,2020,남성,시우,시우(4.61%),10
11,강원도,2020,남성,강민,강민(4.15%),9
11,강원도,2020,남성,준호,준호(4.15%),9
11,강원도,2020,남성,현준,현준(4.15%),9
14,강원도,2020,남성,도현,도현(3.69%),8
14,강원도,2020,남성,지호,지호(3.69%),8
14,강원도,2020,남성,태호,태호(3.69%),8
17,강원도,2020,남성,민성,민성(3.23%),7
17,강원도,2020,남성,서진,서진(3.23%),7
17,강원도,2020,남성,윤성,윤성(3.23%),7
17,강원도,2020,남성,정우,정우(3.23%),7
18,강원도,2020,남성,기타,기타(85.37%),"1,266"
1,충청북도,2020,남성,서준,서준(10.33%),25
2,충청북도,2020,남성,민준,민준(7.85%),19
2,충청북도,2020,남성,현우,현우(7.85%),19
4,충청북도,2020,남성,도현,도현(5.79%),14
4,충청북도,2020,남성,정우,정우(5.79%),14
6,충청북도,2020,남성,건우,건우(5.37%),13
6,충청북도,2020,남성,이준,이준(5.37%),13
8,충청북도,2020,남성,우진,우진(4.96%),12
8,충청북도,2020,남성,주원,주원(4.96%),12
10,충청북도,2020,남성,재현,재현(4.55%),11
10,충청북도,2020,남성,준우,준우(4.55%),11
12,충청북도,2020,남성,도윤,도윤(4.13%),10
12,충청북도,2020,남성,승우,승우(4.13%),10
14,충청북도,2020,남성,동우,동우(3.72%),9
14,충청북도,2020,남성,시우,시우(3.72%),9
14,충청북도,2020,남성,지호,지호(3.72%),9
17,충청북도,2020,남성,성준,성준(3.31%),8
17,충청북도,2020,남성,연우,연우(3.31%),8
17,충청북도,2020,남성,정현,정현(3.31%),8
17,충청북도,2020,남성,태현,태현(3.31%),8
18,충청북도,2020,남성,기타,기타(85.87%),"1,471"
1,충청남도,2020,남성,서준,서준(7.97%),22
2,충청남도,2020,남성,민준,민준(7.25%),20
3,충청남도,2020,남성,민재,민재(6.52%),18
4,충청남도,2020,남성,건우,건우(6.16%),17
5,충청남도,2020,남성,지훈,지훈(5.80%),16
6,충청남도,2020,남성,도윤,도윤(5.43%),15
6,충청남도,2020,남성,우진,우진(5.43%),15
6,충청남도,2020,남성,주원,주원(5.43%),15
9,충청남도,2020,남성,도현,도현(5.07%),14
9,충청남도,2020,남성,시우,시우(5.07%),14
11,충청남도,2020,남성,준혁,준혁(4.71%),13
11,충청남도,2020,남성,현우,현우(4.71%),13
11,충청남도,2020,남성,현준,현준(4.71%),13
14,충청남도,2020,남성,준우,준우(4.35%),12
15,충청남도,2020,남성,진우,진우(3.99%),11
16,충청남도,2020,남성,정우,정우(3.62%),10
16,충청남도,2020,남성,준서,준서(3.62%),10
16,충청남도,2020,남성,하준,하준(3.62%),10
19,충청남도,2020,남성,민성,민성(3.26%),9
19,충청남도,2020,남성,성현,성현(3.26%),9
20,충청남도,2020,남성,기타,기타(86.28%),"1,735"
1,전라북도,2020,남성,민준,민준(8.37%),18
2,전라북도,2020,남성,현우,현우(7.44%),16
3,전라북도,2020,남성,지훈,지훈(6.51%),14
4,전라북도,2020,남성,건우,건우(6.05%),13
4,전라북도,2020,남성,도현,도현(6.05%),13
4,전라북도,2020,남성,주원,주원(6.05%),13
7,전라북도,2020,남성,정우,정우(5.12%),11
7,전라북도,2020,남성,현준,현준(5.12%),11
9,전라북도,2020,남성,도윤,도윤(4.65%),10
9,전라북도,2020,남성,서준,서준(4.65%),10
9,전라북도,2020,남성,연우,연우(4.65%),10
9,전라북도,2020,남성,우진,우진(4.65%),10
13,전라북도,2020,남성,승현,승현(4.19%),9
13,전라북도,2020,남성,정민,정민(4.19%),9
13,전라북도,2020,남성,하준,하준(4.19%),9
16,전라북도,2020,남성,성우,성우(3.72%),8
16,전라북도,2020,남성,재호,재호(3.72%),8
16,전라북도,2020,남성,준우,준우(3.72%),8
16,전라북도,2020,남성,준혁,준혁(3.72%),8
20,전라북도,2020,남성,호준,호준(3.26%),7
21,전라북도,2020,남성,기타,기타(86.58%),"1,387"
1,전라남도,2020,남성,민준,민준(7.54%),23
1,전라남도,2020,남성,우진,우진(7.54%),23
3,전라남도,2020,남성,현우,현우(7.21%),22
4,전라남도,2020,남성,서준,서준(5.90%),18
5,전라남도,2020,남성,준우,준우(5.57%),17
5,전라남도,2020,남성,하준,하준(5.57%),17
7,전라남도,2020,남성,민재,민재(5.25%),16
7,전라남도,2020,남성,진우,진우(5.25%),16
9,전라남도,2020,남성,승현,승현(4.92%),15
9,전라남도,2020,남성,주원,주원(4.92%),15
11,전라남도,2020,남성,지훈,지훈(4.59%),14
12,전라남도,2020,남성,도윤,도윤(4.26%),13
12,전라남도,2020,남성,선우,선우(4.26%),13
12,전라남도,2020,남성,승우,승우(4.26%),13
15,전라남도,2020,남성,도현,도현(3.93%),12
15,전라남도,2020,남성,수호,수호(3.93%),12
15,전라남도,2020,남성,정우,정우(3.93%),12
15,전라남도,2020,남성,현준,현준(3.93%),12
19,전라남도,2020,남성,동현,동현(3.61%),11
19,전라남도,2020,남성,재현,재현(3.61%),11
20,전라남도,2020,남성,기타,기타(85.66%),"1,822"
1,경상북도,2020,남성,민준,민준(9.16%),35
2,경상북도,2020,남성,주원,주원(7.33%),28
3,경상북도,2020,남성,도윤,도윤(7.07%),27
4,경상북도,2020,남성,도현,도현(6.28%),24
5,경상북도,2020,남성,정우,정우(5.76%),22
6,경상북도,2020,남성,승현,승현(5.50%),21
7,경상북도,2020,남성,준우,준우(5.24%),20
8,경상북도,2020,남성,건우,건우(4.71%),18
9,경상북도,2020,남성,민성,민성(4.45%),17
9,경상북도,2020,남성,서준,서준(4.45%),17
9,경상북도,2020,남성,지훈,지훈(4.45%),17
9,경상북도,2020,남성,현우,현우(4.45%),17
13,경상북도,2020,남성,우진,우진(4.19%),16
13,경상북도,2020,남성,지호,지호(4.19%),16
13,경상북도,2020,남성,진우,진우(4.19%),16
16,경상북도,2020,남성,도경,도경(3.93%),15
16,경상북도,2020,남성,지환,지환(3.93%),15
18,경상북도,2020,남성,유준,유준(3.66%),14
18,경상북도,2020,남성,재원,재원(3.66%),14
20,경상북도,2020,남성,성현,성현(3.40%),13
21,경상북도,2020,남성,기타,기타(86.92%),"2,538"
1,경상남도,2020,남성,민준,민준(8.78%),41
2,경상남도,2020,남성,지훈,지훈(7.92%),37
3,경상남도,2020,남성,현우,현우(7.07%),33
4,경상남도,2020,남성,도윤,도윤(6.21%),29
5,경상남도,2020,남성,우진,우진(5.78%),27
6,경상남도,2020,남성,주원,주원(5.57%),26
7,경상남도,2020,남성,서준,서준(5.14%),24
7,경상남도,2020,남성,정우,정우(5.14%),24
9,경상남도,2020,남성,준우,준우(4.93%),23
10,경상남도,2020,남성,건우,건우(4.71%),22
11,경상남도,2020,남성,민재,민재(4.28%),20
11,경상남도,2020,남성,유준,유준(4.28%),20
13,경상남도,2020,남성,서진,서진(4.07%),19
13,경상남도,2020,남성,선우,선우(4.07%),19
15,경상남도,2020,남성,도현,도현(3.85%),18
15,경상남도,2020,남성,재현,재현(3.85%),18
17,경상남도,2020,남성,경민,경민(3.64%),17
17,경상남도,2020,남성,승우,승우(3.64%),17
17,경상남도,2020,남성,진우,진우(3.64%),17
20,경상남도,2020,남성,재원,재원(3.43%),16
21,경상남도,2020,남성,기타,기타(86.61%),"3,021"
1,제주특별자치도,2020,남성,동현,동현(7.69%),7
2,제주특별자치도,2020,남성,서준,서준(6.59%),6
2,제주특별자치도,2020,남성,지환,지환(6.59%),6
2,제주특별자치도,2020,남성,지훈,지훈(6.59%),6
5,제주특별자치도,2020,남성,건우,건우(5.49%),5
5,제주특별자치도,2020,남성,성현,성현(5.49%),5
5,제주특별자치도,2020,남성,지한,지한(5.49%),5
8,제주특별자치도,2020,남성,경환,경환(4.40%),4
8,제주특별자치도,2020,남성,도윤,도윤(4.40%),4
8,제주특별자치도,2020,남성,도훈,도훈(4.40%),4
8,제주특별자치도,2020,남성,민준,민준(4.40%),4
8,제주특별자치도,2020,남성,민혁,민혁(4.40%),4
8,제주특별자치도,2020,남성,병철,병철(4.40%),4
8,제주특별자치도,2020,남성,수현,수현(4.40%),4
8,제주특별자치도,2020,남성,승우,승우(4.40%),4
8,제주특별자치도,2020,남성,승윤,승윤(4.40%),4
8,제주특별자치도,2020,남성,승호,승호(4.40%),4
8,제주특별자치도,2020,남성,준우,준우(4.40%),4
8,제주특별자치도,2020,남성,현준,현준(4.40%),4
20,제주특별자치도,2020,남성,성훈,성훈(3.30%),3
21,제주특별자치도,2020,남성,기타,기타(85.85%),552
1,서울특별시,2021,남성,지원,지원(8.09%),185
2,서울특별시,2021,남성,지안,지안(7.52%),172
3,서울특별시,2021,남성,유진,유진(6.73%),154
4,서울특별시,2021,남성,서연,서연(5.81%),133
5,서울특별시,2021,남성,정원,정원(5.11%),117
6,서울특별시,2021,남성,수연,수연(5.07%),116
6,서울특별시,2021,남성,지우,지우(5.07%),116
8,서울특별시,2021,남성,서윤,서윤(4.98%),114
8,서울특별시,2021,남성,지윤,지윤(4.98%),114
10,서울특별시,2021,남성,서현,서현(4.85%),111
11,서울특별시,2021,남성,수현,수현(4.81%),110
12,서울특별시,2021,남성,서아,서아(4.63%),106
13,서울특별시,2021,남성,민서,민서(4.50%),103
14,서울특별시,2021,남성,지연,지연(4.06%),93
14,서울특별시,2021,남성,지유,지유(4.06%),93
16,서울특별시,2021,남성,선우,선우(4.02%),92
16,서울특별시,2021,남성,주원,주원(4.02%),92
18,서울특별시,2021,남성,지현,지현(3.98%),91
19,서울특별시,2021,남성,시현,시현(3.93%),90
20,서울특별시,2021,남성,도연,도연(3.76%),86
21,서울특별시,2021,남성,기타,기타(89.82%),"20,189"
1,부산광역시,2021,남성,지안,지안(8.28%),79
2,부산광역시,2021,남성,서연,서연(7.02%),67
3,부산광역시,2021,남성,수현,수현(6.50%),62
4,부산광역시,2021,남성,서윤,서윤(6.39%),61
5,부산광역시,2021,남성,서현,서현(6.08%),58
6,부산광역시,2021,남성,수연,수연(5.77%),55
7,부산광역시,2021,남성,지원,지원(5.35%),51
8,부산광역시,2021,남성,지윤,지윤(5.14%),49
9,부산광역시,2021,남성,유진,유진(4.61%),44
10,부산광역시,2021,남성,지유,지유(4.51%),43
10,부산광역시,2021,남성,채원,채원(4.51%),43
12,부산광역시,2021,남성,나윤,나윤(4.19%),40
12,부산광역시,2021,남성,도윤,도윤(4.19%),40
12,부산광역시,2021,남성,서영,서영(4.19%),40
15,부산광역시,2021,남성,민정,민정(4.09%),39
15,부산광역시,2021,남성,지우,지우(4.09%),39
17,부산광역시,2021,남성,도연,도연(3.98%),38
18,부산광역시,2021,남성,정원,정원(3.88%),37
19,부산광역시,2021,남성,지현,지현(3.67%),35
20,부산광역시,2021,남성,서우,서우(3.56%),34
21,부산광역시,2021,남성,기타,기타(89.14%),"7,828"
1,대구광역시,2021,남성,지안,지안(8.11%),46
2,대구광역시,2021,남성,도연,도연(6.53%),37
3,대구광역시,2021,남성,지원,지원(5.82%),33
3,대구광역시,2021,남성,지윤,지윤(5.82%),33
5,대구광역시,2021,남성,서현,서현(5.64%),32
5,대구광역시,2021,남성,수연,수연(5.64%),32
7,대구광역시,2021,남성,규리,규리(5.47%),31
8,대구광역시,2021,남성,수현,수현(5.11%),29
9,대구광역시,2021,남성,서윤,서윤(4.94%),28
10,대구광역시,2021,남성,서연,서연(4.59%),26
10,대구광역시,2021,남성,유진,유진(4.59%),26
12,대구광역시,2021,남성,수아,수아(4.41%),25
12,대구광역시,2021,남성,시현,시현(4.41%),25
12,대구광역시,2021,남성,정원,정원(4.41%),25
15,대구광역시,2021,남성,민정,민정(4.23%),24
15,대구광역시,2021,남성,수민,수민(4.23%),24
15,대구광역시,2021,남성,지현,지현(4.23%),24
18,대구광역시,2021,남성,서영,서영(4.06%),23
19,대구광역시,2021,남성,도윤,도윤(3.88%),22
19,대구광역시,2021,남성,하윤,하윤(3.88%),22
20,대구광역시,2021,남성,기타,기타(89.36%),"4,764"
1,인천광역시,2021,남성,수연,수연(7.87%),47
2,인천광역시,2021,남성,지안,지안(7.20%),43
2,인천광역시,2021,남성,지원,지원(7.20%),43
4,인천광역시,2021,남성,서연,서연(6.37%),38
5,인천광역시,2021,남성,지우,지우(6.20%),37
6,인천광역시,2021,남성,지은,지은(5.53%),33
7,인천광역시,2021,남성,정원,정원(4.86%),29
8,인천광역시,2021,남성,서윤,서윤(4.69%),28
8,인천광역시,2021,남성,서진,서진(4.69%),28
8,인천광역시,2021,남성,수현,수현(4.69%),28
11,인천광역시,2021,남성,지현,지현(4.52%),27
12,인천광역시,2021,남성,도윤,도윤(4.36%),26
12,인천광역시,2021,남성,유진,유진(4.36%),26
12,인천광역시,2021,남성,채원,채원(4.36%),26
15,인천광역시,2021,남성,서현,서현(4.19%),25
16,인천광역시,2021,남성,유나,유나(4.02%),24
16,인천광역시,2021,남성,지영,지영(4.02%),24
18,인천광역시,2021,남성,민정,민정(3.69%),22
18,인천광역시,2021,남성,하윤,하윤(3.69%),22
20,인천광역시,2021,남성,서아,서아(3.52%),21
21,인천광역시,2021,남성,기타,기타(88.70%),"4,686"
1,광주광역시,2021,남성,지안,지안(8.36%),28
2,광주광역시,2021,남성,수진,수진(6.27%),21
2,광주광역시,2021,남성,지원,지원(6.27%),21
4,광주광역시,2021,남성,서영,서영(5.97%),20
5,광주광역시,2021,남성,서윤,서윤(5.37%),18
5,광주광역시,2021,남성,연우,연우(5.37%),18
5,광주광역시,2021,남성,정원,정원(5.37%),18
8,광주광역시,2021,남성,서연,서연(5.07%),17
8,광주광역시,2021,남성,서현,서현(5.07%),17
8,광주광역시,2021,남성,지영,지영(5.07%),17
11,광주광역시,2021,남성,지민,지민(4.48%),15
11,광주광역시,2021,남성,지우,지우(4.48%),15
11,광주광역시,2021,남성,채윤,채윤(4.48%),15
14,광주광역시,2021,남성,도연,도연(4.18%),14
14,광주광역시,2021,남성,민주,민주(4.18%),14
14,광주광역시,2021,남성,서진,서진(4.18%),14
14,광주광역시,2021,남성,지유,지유(4.18%),14
18,광주광역시,2021,남성,수정,수정(3.88%),13
18,광주광역시,2021,남성,유진,유진(3.88%),13
18,광주광역시,2021,남성,주원,주원(3.88%),13
19,광주광역시,2021,남성,기타,기타(89.59%),"2,884"
1,대전광역시,2021,남성,지안,지안(7.57%),28
2,대전광역시,2021,남성,수연,수연(7.03%),26
3,대전광역시,2021,남성,지원,지원(6.49%),24
4,대전광역시,2021,남성,유진,유진(6.22%),23
5,대전광역시,2021,남성,지우,지우(5.95%),22
6,대전광역시,2021,남성,수현,수현(5.68%),21
7,대전광역시,2021,남성,서영,서영(5.14%),19
8,대전광역시,2021,남성,서아,서아(4.86%),18
8,대전광역시,2021,남성,서현,서현(4.86%),18
8,대전광역시,2021,남성,수진,수진(4.86%),18
11,대전광역시,2021,남성,지윤,지윤(4.59%),17
11,대전광역시,2021,남성,채원,채원(4.59%),17
13,대전광역시,2021,남성,서연,서연(4.32%),16
14,대전광역시,2021,남성,도현,도현(4.05%),15
14,대전광역시,2021,남성,서우,서우(4.05%),15
14,대전광역시,2021,남성,서윤,서윤(4.05%),15
14,대전광역시,2021,남성,지영,지영(4.05%),15
14,대전광역시,2021,남성,지은,지은(4.05%),15
19,대전광역시,2021,남성,서하,서하(3.78%),14
19,대전광역시,2021,남성,우진,우진(3.78%),14
20,대전광역시,2021,남성,기타,기타(88.48%),"2,842"
1,울산광역시,2021,남성,지안,지안(9.41%),27
2,울산광역시,2021,남성,서연,서연(7.32%),21
3,울산광역시,2021,남성,유진,유진(6.97%),20
4,울산광역시,2021,남성,채원,채원(5.57%),16
5,울산광역시,2021,남성,서윤,서윤(4.88%),14
5,울산광역시,2021,남성,수연,수연(4.88%),14
5,울산광역시,2021,남성,수현,수현(4.88%),14
5,울산광역시,2021,남성,지민,지민(4.88%),14
5,울산광역시,2021,남성,지윤,지윤(4.88%),14
10,울산광역시,2021,남성,지아,지아(4.53%),13
10,울산광역시,2021,남성,지원,지원(4.53%),13
12,울산광역시,2021,남성,나겸,나겸(4.18%),12
12,울산광역시,2021,남성,도경,도경(4.18%),12
12,울산광역시,2021,남성,도현,도현(4.18%),12
12,울산광역시,2021,남성,서현,서현(4.18%),12
12,울산광역시,2021,남성,수빈,수빈(4.18%),12
12,울산광역시,2021,남성,연우,연우(4.18%),12
12,울산광역시,2021,남성,지우,지우(4.18%),12
12,울산광역시,2021,남성,지유,지유(4.18%),12
20,울산광역시,2021,남성,우진,우진(3.83%),11
21,울산광역시,2021,남성,기타,기타(88.68%),"2,248"
1,세종특별자치시,2021,남성,지안,지안(11.46%),11
2,세종특별자치시,2021,남성,서연,서연(8.33%),8
3,세종특별자치시,2021,남성,수민,수민(6.25%),6
4,세종특별자치시,2021,남성,수아,수아(5.21%),5
4,세종특별자치시,2021,남성,수진,수진(5.21%),5
4,세종특별자치시,2021,남성,시현,시현(5.21%),5
7,세종특별자치시,2021,남성,나윤,나윤(4.17%),4
7,세종특별자치시,2021,남성,서아,서아(4.17%),4
7,세종특별자치시,2021,남성,서원,서원(4.17%),4
7,세종특별자치시,2021,남성,서하,서하(4.17%),4
7,세종특별자치시,2021,남성,서현,서현(4.17%),4
7,세종특별자치시,2021,남성,세연,세연(4.17%),4
7,세종특별자치시,2021,남성,수빈,수빈(4.17%),4
7,세종특별자치시,2021,남성,수연,수연(4.17%),4
7,세종특별자치시,2021,남성,연우,연우(4.17%),4
7,세종특별자치시,2021,남성,정우,정우(4.17%),4
7,세종특별자치시,2021,남성,지아,지아(4.17%),4
7,세종특별자치시,2021,남성,지원,지원(4.17%),4
7,세종특별자치시,2021,남성,지현,지현(4.17%),4
7,세종특별자치시,2021,남성,하진,하진(4.17%),4
8,세종특별자치시,2021,남성,기타,기타(86.70%),626
1,경기도,2021,남성,지안,지안(8.64%),228
2,경기도,2021,남성,서연,서연(7.88%),208
3,경기도,2021,남성,지원,지원(6.44%),170
4,경기도,2021,남성,유진,유진(6.10%),161
5,경기도,2021,남성,수연,수연(6.03%),159
6,경기도,2021,남성,서현,서현(5.76%),152
7,경기도,2021,남성,서윤,서윤(4.81%),127
8,경기도,2021,남성,지우,지우(4.70%),124
9,경기도,2021,남성,지윤,지윤(4.62%),122
10,경기도,2021,남성,서영,서영(4.51%),119
11,경기도,2021,남성,서아,서아(4.40%),116
11,경기도,2021,남성,서진,서진(4.40%),116
13,경기도,2021,남성,도연,도연(4.32%),114
13,경기도,2021,남성,정원,정원(4.32%),114
13,경기도,2021,남성,채원,채원(4.32%),114
16,경기도,2021,남성,수현,수현(4.09%),108
17,경기도,2021,남성,지현,지현(3.87%),102
18,경기도,2021,남성,민정,민정(3.68%),97
19,경기도,2021,남성,지은,지은(3.60%),95
20,경기도,2021,남성,민주,민주(3.52%),93
21,경기도,2021,남성,기타,기타(89.56%),"22,639"
1,강원도,2021,남성,지안,지안(10.44%),55
2,강원도,2021,남성,지윤,지윤(7.78%),41
3,강원도,2021,남성,도연,도연(6.83%),36
3,강원도,2021,남성,서연,서연(6.83%),36
5,강원도,2021,남성,지우,지우(6.45%),34
6,강원도,2021,남성,유진,유진(5.12%),27
7,강원도,2021,남성,도윤,도윤(4.93%),26
8,강원도,2021,남성,지원,지원(4.55%),24
9,강원도,2021,남성,수연,수연(4.36%),23
9,강원도,2021,남성,수현,수현(4.36%),23
9,강원도,2021,남성,이서,이서(4.36%),23
12,강원도,2021,남성,서윤,서윤(4.17%),22
12,강원도,2021,남성,정원,정원(4.17%),22
14,강원도,2021,남성,서아,서아(3.80%),20
14,강원도,2021,남성,연우,연우(3.80%),20
14,강원도,2021,남성,채원,채원(3.80%),20
17,강원도,2021,남성,서영,서영(3.61%),19
17,강원도,2021,남성,유나,유나(3.61%),19
17,강원도,2021,남성,주연,주연(3.61%),19
20,강원도,2021,남성,지연,지연(3.42%),18
21,강원도,2021,남성,기타,기타(88.67%),"4,123"
1,충청북도,2021,남성,지안,지안(9.01%),53
2,충청북도,2021,남성,수연,수연(6.97%),41
3,충청북도,2021,남성,지원,지원(6.80%),40
4,충청북도,2021,남성,서연,서연(6.46%),38
5,충청북도,2021,남성,정원,정원(6.29%),37
6,충청북도,2021,남성,서현,서현(5.61%),33
7,충청북도,2021,남성,서윤,서윤(5.44%),32
8,충청북도,2021,남성,수현,수현(5.10%),30
8,충청북도,2021,남성,유진,유진(5.10%),30
10,충청북도,2021,남성,서아,서아(4.93%),29
11,충청북도,2021,남성,지연,지연(4.42%),26
11,충청북도,2021,남성,지윤,지윤(4.42%),26
13,충청북도,2021,남성,나연,나연(3.91%),23
13,충청북도,2021,남성,민서,민서(3.91%),23
15,충청북도,2021,남성,지우,지우(3.74%),22
16,충청북도,2021,남성,도윤,도윤(3.57%),21
16,충청북도,2021,남성,민주,민주(3.57%),21
16,충청북도,2021,남성,수빈,수빈(3.57%),21
16,충청북도,2021,남성,이서,이서(3.57%),21
16,충청북도,2021,남성,지은,지은(3.57%),21
17,충청북도,2021,남성,기타,기타(89.21%),"4,859"
1,충청남도,2021,남성,지안,지안(7.55%),53
2,충청남도,2021,남성,서연,서연(6.98%),49
3,충청남도,2021,남성,수연,수연(6.41%),45
4,충청남도,2021,남성,유진,유진(6.27%),44
